StatisticalArea2Code,StatisticalArea2Name,PhysicalAddressStreet,MarketSegment,ICPs,GenerationCapacityKilowattsAvg,GenerationCapacityKilowattsSum
316200,Kaiapoi South,BUSBY PLACE,All,3 or less,5.5,
316200,Kaiapoi South,CANON STACK PLACE,All,3 or less,7.5,
316200,Kaiapoi South,CUMBERLAND PLACE,All,5,5.5,27.3
316200,Kaiapoi South,EDWIN LANE,All,3 or less,3.8,
316200,Kaiapoi South,FAIRWEATHER CRESCENT,All,6,5.0,30.2
316200,Kaiapoi South,GLENVALE DRIVE,All,6,5.0,30.0
316200,Kaiapoi South,HAMEL LANE,All,3 or less,4.0,
316200,Kaiapoi South,HARRALL PLACE,All,3 or less,4.6,
316200,Kaiapoi South,HOLLAND DRIVE,All,3 or less,1.4,
316200,Kaiapoi South,ISAAC WILSON ROAD,All,6,5.4,32.4
316200,Kaiapoi South,JENKINS STREET,All,3 or less,5.0,
316200,Kaiapoi South,KILN PLACE,All,3 or less,4.6,
316200,Kaiapoi South,MANSFIELD DRIVE,All,6,4.8,28.6
316200,Kaiapoi South,MATHIAS PLACE,All,3 or less,4.8,
316200,Kaiapoi South,MATTHEWS STREET,All,3 or less,3.7,
316200,Kaiapoi South,MCINTOSH PLACE,All,3 or less,5.0,
316200,Kaiapoi South,ROBERT COUP ROAD,All,8,5.8,46.1
316200,Kaiapoi South,VICKERY STREET,All,3 or less,5.0,
316300,Kaiapoi East,BLACKWELL CRESCENT,All,3 or less,3.7,
316300,Kaiapoi East,DOUBLEDAYS ROAD,All,3 or less,15.0,
316300,Kaiapoi East,MAIN NORTH ROAD,All,3 or less,7.7,
316400,McLeans Island,COUTTS ISLAND ROAD,All,3 or less,5.0,
316400,McLeans Island,MCLEANS ISLAND ROAD,All,3 or less,7.0,
316500,Paparua,AZALEA CLOSE,All,3 or less,6.0,
316500,Paparua,DAWSONS ROAD,All,3 or less,10.0,
316500,Paparua,KIRK ROAD,All,3 or less,10.0,
316500,Paparua,MADDISONS ROAD,All,3 or less,4.0,
316500,Paparua,MINERS ROAD,All,3 or less,4.2,
316500,Paparua,OLD WEST COAST ROAD,All,3 or less,11.0,
316600,Yaldhurst,ALBERT SHEPPARD CLOSE,All,3 or less,5.0,
316600,Yaldhurst,APPLE ORCHARD LANE,All,3 or less,5.0,
316600,Yaldhurst,BERNICE CRESCENT,All,3 or less,5.0,
316600,Yaldhurst,BUCHANANS ROAD,All,4,12.1,48.5
316600,Yaldhurst,CELLARS WAY,All,3 or less,4.3,
316600,Yaldhurst,CHAMPAGNE AVENUE,All,4,4.7,18.7
316600,Yaldhurst,CHARENTE WAY,All,3 or less,4.0,
316600,Yaldhurst,COGNAC DRIVE,All,3 or less,5.0,
316600,Yaldhurst,FURLONG STREET,All,3 or less,5.5,
316600,Yaldhurst,GALLOP LANE,All,3 or less,4.0,
316600,Yaldhurst,GEORGE NOBLE ROAD,All,3 or less,10.7,
316600,Yaldhurst,GUYS ROAD,All,3 or less,5.0,
316600,Yaldhurst,HASKETTS ROAD,All,3 or less,7.5,
316600,Yaldhurst,JACQUES WAY,All,3 or less,4.5,
316600,Yaldhurst,JARNAC BOULEVARD,All,3 or less,10.0,
316600,Yaldhurst,LITTLE OAKS DRIVE,All,6,4.7,28.0
316600,Yaldhurst,LOCH TANNA WAY,All,3 or less,5.0,
316600,Yaldhurst,MARY CARPENTER AVENUE,All,3 or less,5.5,
316600,Yaldhurst,MILLESIMES WAY,All,3 or less,5.3,
316600,Yaldhurst,MIMOSA LANE,All,3 or less,5.5,
316600,Yaldhurst,OLD WEST COAST ROAD,All,3 or less,10.7,
316600,Yaldhurst,POUND ROAD,All,4,11.1,44.3
316600,Yaldhurst,RANNOCH DRIVE,All,3 or less,5.0,
316600,Yaldhurst,RUSSLEY ROAD,All,3 or less,4.2,
316600,Yaldhurst,RYANS ROAD,All,3 or less,10.0,
316600,Yaldhurst,SCHOOL ROAD,All,4,11.8,47.0
316600,Yaldhurst,SIR JOHN MCKENZIE AVENUE,All,3 or less,3.0,
316600,Yaldhurst,STUD ROAD,All,3 or less,4.5,
316600,Yaldhurst,THE GATE,All,3 or less,6.0,
316600,Yaldhurst,VENERABLE TERRACE,All,3 or less,5.0,
316600,Yaldhurst,YALDHURST ROAD,All,3 or less,5.0,
316700,Christchurch Airport,IVAN CRESCENT,All,3 or less,10.0,
316700,Christchurch Airport,JESSONS ROAD,All,3 or less,15.0,
316700,Christchurch Airport,LOGISTICS DRIVE,All,3 or less,40.0,
316800,Clearwater,EAST STREAM LANE,All,3 or less,6.2,
316800,Clearwater,GARDINERS ROAD,All,3 or less,10.0,
316800,Clearwater,HARTS CREEK LANE,All,3 or less,3.5,
316800,Clearwater,HUSSEY ROAD,All,5,10.2,51.0
316800,Clearwater,JOHNS ROAD,All,3 or less,11.5,
316800,Clearwater,KAIKAINUI LANE,All,3 or less,6.5,
316800,Clearwater,MAYFLY LANE,All,3 or less,4.3,
316800,Clearwater,MEADOW STREAM DRIVE,All,3 or less,6.1,
316800,Clearwater,SPRINGVALE GARDENS,All,3 or less,10.0,
316800,Clearwater,STELLA CLOSE,All,3 or less,10.0,
316800,Clearwater,STYX MILL ROAD,All,3 or less,10.0,
316800,Clearwater,TWIN MEADOWS DRIVE,All,3 or less,5.0,
316800,Clearwater,WATERVIEW COURT,All,3 or less,4.3,
316800,Clearwater,WATERWAY LANE,All,3 or less,10.0,
316800,Clearwater,WILKINSONS ROAD,All,3 or less,4.7,
316900,Belfast West,APPLEGROVE CRESCENT,All,3 or less,6.5,
316900,Belfast West,CHRYSOLITE PLACE,All,3 or less,5.0,
316900,Belfast West,CLONTARF LANE,All,3 or less,6.0,
316900,Belfast West,GREENMEADOW GARDENS,All,3 or less,4.0,
316900,Belfast West,JOHNS ROAD,All,3 or less,9.7,
316900,Belfast West,KAROS LANE,All,3 or less,3.0,
316900,Belfast West,KILDARE STREET,All,3 or less,3.3,
316900,Belfast West,LANGLEY PLACE,All,3 or less,5.0,
316900,Belfast West,MAIN NORTH ROAD,All,3 or less,6.4,
316900,Belfast West,MEADOW VIEW DRIVE,All,5,6.2,31.0
316900,Belfast West,MONAGHAN STREET,All,3 or less,5.2,
316900,Belfast West,PURAKANUI PLACE,All,3 or less,5.0,
316900,Belfast West,RIEGLER PLACE,All,4,4.8,19.0
316900,Belfast West,RUSBATCH LANE,All,3 or less,11.0,
316900,Belfast West,RUSHMORE DRIVE,All,4,5.8,23.0
316900,Belfast West,SARIKEI AVENUE,All,3 or less,4.5,
316900,Belfast West,SEFTON STREET,All,3 or less,5.0,
316900,Belfast West,SWIFT STREET,All,3 or less,3.0,
316900,Belfast West,TISCH PLACE,All,3 or less,5.0,
317000,Harewood,AMBERITE PLACE,All,3 or less,5.5,
317000,Harewood,BECMEAD DRIVE,All,5,5.4,26.9
317000,Harewood,BERRYFIELDS AVENUE,All,3 or less,5.0,
317000,Harewood,CROFTON ROAD,All,3 or less,6.0,
317000,Harewood,DUNVEGAN PLACE,All,3 or less,5.0,
317000,Harewood,GLEN BRIDGE LANE,All,3 or less,3.0,
317000,Harewood,HAREWOOD ROAD,All,3 or less,10.0,
317000,Harewood,JOHNS ROAD,All,3 or less,5.0,
317000,Harewood,KILMUIR LANE,All,3 or less,5.0,
317000,Harewood,LIME TREE LANE,All,3 or less,12.0,
317000,Harewood,MEADOWCROFT LANE,All,3 or less,5.0,
317000,Harewood,NAPOLEON CLOSE,All,3 or less,5.0,
317000,Harewood,SAWYERS ARMS ROAD,All,6,7.0,41.9
317000,Harewood,SKYEDALE DRIVE,All,3 or less,4.3,
317000,Harewood,TALISKER PLACE,All,3 or less,10.9,
317000,Harewood,WAIMAKARIRI ROAD,All,3 or less,5.0,
317000,Harewood,WATSONS ROAD,All,4,6.4,25.5
317100,Brooklands-Spencerville,EARLHAM STREET,All,3 or less,3.0,
317100,Brooklands-Spencerville,HEMINGWAY PLACE,All,3 or less,5.3,
317100,Brooklands-Spencerville,HEYDERS ROAD,All,3 or less,5.0,
317100,Brooklands-Spencerville,KAINGA ROAD,All,4,3.8,15.0
317100,Brooklands-Spencerville,LOWER STYX ROAD,All,4,7.5,30.0
317100,Brooklands-Spencerville,NAUTILUS PLACE,All,3 or less,5.0,
317100,Brooklands-Spencerville,RIVERSIDE LANE,All,3 or less,5.0,
317100,Brooklands-Spencerville,SEABROOKE DRIVE,All,3 or less,10.0,
317100,Brooklands-Spencerville,STYX RIVER PLACE,All,6,4.5,27.0
317200,Styx,CHENERY AVENUE,All,3 or less,4.0,
317200,Styx,DUNLOPS ROAD,All,3 or less,5.0,
317200,Styx,EMPIRE ROAD,All,3 or less,30.0,
317200,Styx,FARRELLS ROAD,All,3 or less,10.0,
317200,Styx,GEORGE OLIVER PLACE,All,3 or less,5.5,
317200,Styx,HEYDERS ROAD,All,3 or less,15.0,
317200,Styx,KAINGA ROAD,All,5,5.8,29.1
317200,Styx,LOWER STYX ROAD,All,3 or less,7.0,
317200,Styx,MAIN NORTH ROAD,All,3 or less,35.3,
317200,Styx,MARSHLAND ROAD,All,3 or less,8.1,
317200,Styx,OLD WINDSOR LANE,All,3 or less,6.3,
317200,Styx,PIKES TRACK,All,3 or less,5.0,
317200,Styx,RIVERLEA ESTATE DRIVE,All,5,4.0,20.0
317200,Styx,SEDDON STREET,All,3 or less,4.2,
317200,Styx,SPENCERVILLE ROAD,All,3 or less,5.0,
317200,Styx,TURNERS ROAD,All,9,9.7,87.0
317300,Belfast East,BELFAST ROAD,All,3 or less,6.0,
317300,Belfast East,BLAKES ROAD,All,3 or less,8.0,
317300,Belfast East,BOOTH WAY,All,3 or less,5.0,
317300,Belfast East,BURNRIDGE PLACE,All,3 or less,5.0,
317300,Belfast East,CASTILE PLACE,All,3 or less,5.0,
317300,Belfast East,CLELAND STREET,All,3 or less,5.0,
317300,Belfast East,FACTORY ROAD,All,3 or less,5.0,
317300,Belfast East,FRANK COXON ROAD,All,3 or less,18.3,
317300,Belfast East,GUTHRIES ROAD,All,3 or less,10.0,
317300,Belfast East,LARNE PLACE,All,4,3.8,15.0
317300,Belfast East,MAIN NORTH ROAD,All,3 or less,10.0,
317300,Belfast East,MCLENDON GREEN,All,3 or less,3.0,
317300,Belfast East,PENTLAND DRIVE,All,3 or less,4.6,
317300,Belfast East,RAY STREET,All,3 or less,5.0,
317300,Belfast East,RICHILL STREET,All,3 or less,3.0,
317300,Belfast East,ROBERT DUNCAN ROAD,All,3 or less,10.0,
317300,Belfast East,SHENLEY DRIVE,All,5,6.1,30.7
317300,Belfast East,THOMPSONS ROAD,All,3 or less,7.5,
317300,Belfast East,TYRONE STREET,All,3 or less,5.0,
317300,Belfast East,WENDON MEWS,All,3 or less,5.0,
317300,Belfast East,WILLIAM NICHOLLS DRIVE,All,3 or less,2.2,
317400,Northwood,ANGLEM WAY,All,3 or less,5.8,
317400,Northwood,ANNABY DRIVE,All,3 or less,10.0,
317400,Northwood,APPLEFIELD COURT,All,3 or less,7.5,
317400,Northwood,BALTIC PLACE,All,3 or less,5.0,
317400,Northwood,BEECHWOOD DRIVE,All,3 or less,5.0,
317400,Northwood,BROOKFIELD DRIVE,All,3 or less,3.0,
317400,Northwood,BROOKWATER AVENUE,All,3 or less,5.5,
317400,Northwood,CAROLINE WAY,All,3 or less,7.0,
317400,Northwood,CROMBIE GREEN,All,3 or less,7.7,
317400,Northwood,ENGLEFIELD ROAD,All,3 or less,20.0,
317400,Northwood,GLEN OAKS DRIVE,All,3 or less,11.0,
317400,Northwood,HATTON COURT,All,4,6.0,24.0
317400,Northwood,HUSSEY ROAD,All,3 or less,10.0,
317400,Northwood,JANAL PLACE,All,3 or less,5.0,
317400,Northwood,JASPER PLACE,All,3 or less,3.0,
317400,Northwood,MAHLET STREET,All,3 or less,4.0,
317400,Northwood,MILLSTREAM DRIVE,All,3 or less,6.0,
317400,Northwood,MOUNTER AVENUE,All,3 or less,5.5,
317400,Northwood,NORTHWOOD BOULEVARD,All,4,6.8,27.1
317400,Northwood,O'NEILL AVENUE,All,3 or less,5.7,
317400,Northwood,ORATIA GROVE,All,3 or less,5.0,
317400,Northwood,PARKSIDE CRESCENT,All,3 or less,5.0,
317400,Northwood,PEWTER PLACE,All,3 or less,6.7,
317400,Northwood,REDFERN STREET,All,3 or less,5.0,
317400,Northwood,RICHARD SEDDON DRIVE,All,3 or less,4.0,
317400,Northwood,RIVERBANK ROAD,All,3 or less,5.0,
317400,Northwood,RIVERS EDGE,All,3 or less,4.2,
317400,Northwood,SPRINGBROOK LANE,All,3 or less,5.0,
317400,Northwood,SPRINGWATER AVENUE,All,3 or less,4.5,
317400,Northwood,TALBOT ROAD,All,3 or less,4.0,
317400,Northwood,WATERFORD AVENUE,All,3 or less,5.0,
317500,Russley,CROSDALE PLACE,All,3 or less,6.0,
317500,Russley,JUNIPER PLACE,All,4,4.0,16.0
317500,Russley,LAVENDULA CRESCENT,All,3 or less,6.0,
317500,Russley,MEMORIAL AVENUE,All,3 or less,4.0,
317500,Russley,ROYDVALE AVENUE,All,3 or less,5.0,
317500,Russley,SHEFFIELD CRESCENT,All,3 or less,20.0,
317500,Russley,SIR WILLIAM PICKERING DRIVE,All,3 or less,5.0,
317600,Regents Park,ASHTON MEWS,All,3 or less,5.0,
317600,Regents Park,AYLSHAM LANE,All,5,4.8,24.0
317600,Regents Park,BROADSTAIRS AVENUE,All,3 or less,5.0,
317600,Regents Park,CAVENDISH ROAD,All,3 or less,5.0,
317600,Regents Park,CLARIDGES ROAD,All,3 or less,5.0,
317600,Regents Park,COLLIES ROAD,All,3 or less,10.0,
317600,Regents Park,FAVERSHAM LANE,All,3 or less,3.0,
317600,Regents Park,GLENTURRET DRIVE,All,6,5.8,34.7
317600,Regents Park,GRAYSHOTT AVENUE,All,3 or less,4.8,
317600,Regents Park,HIGHSTED ROAD,All,3 or less,5.0,
317600,Regents Park,KIEKIE ROAD,All,3 or less,10.0,
317600,Regents Park,LIZARD LANE,All,3 or less,5.0,
317600,Regents Park,MILLHAVEN PLACE,All,3 or less,5.0,
317600,Regents Park,MILLSTEAD LANE,All,3 or less,5.0,
317600,Regents Park,NEWBURY LANE,All,3 or less,5.0,
317600,Regents Park,OAKMILL DRIVE,All,3 or less,6.0,
317600,Regents Park,PICADILLY AVENUE,All,3 or less,7.6,
317600,Regents Park,PRIMROSE HILL LANE,All,3 or less,8.2,
317600,Regents Park,REDBROOK ROAD,All,7,5.7,39.7
317600,Regents Park,REGENTS PARK DRIVE,All,8,6.1,48.5
317600,Regents Park,SHARNBROOK LANE,All,3 or less,6.6,
317600,Regents Park,TULETT PARK DRIVE,All,4,9.8,39.3
317600,Regents Park,WOODHURST DRIVE,All,6,8.3,50.0
317700,Hawthornden,ANSONBY STREET,All,3 or less,6.0,
317700,Hawthornden,APSLEY DRIVE,All,3 or less,10.0,
317700,Hawthornden,AVON GATE,All,3 or less,5.0,
317700,Hawthornden,AVONHEAD ROAD,All,3 or less,5.0,
317700,Hawthornden,BENTLEY STREET,All,3 or less,5.0,
317700,Hawthornden,CALBREATH PLACE,All,3 or less,5.0,
317700,Hawthornden,CHESTERFIELD MEWS,All,3 or less,2.0,
317700,Hawthornden,CUTTS ROAD,All,3 or less,7.0,
317700,Hawthornden,FENHALL STREET,All,3 or less,3.5,
317700,Hawthornden,FOVANT STREET,All,3 or less,5.1,
317700,Hawthornden,GERALDO PLACE,All,3 or less,8.1,
317700,Hawthornden,GREYSTOKE LANE,All,3 or less,3.0,
317700,Hawthornden,HAWTHORNDEN ROAD,All,3 or less,5.0,
317700,Hawthornden,HENRIDGE PLACE,All,3 or less,7.5,
317700,Hawthornden,KARNAK CRESCENT,All,3 or less,5.0,
317700,Hawthornden,LARKHILL PLACE,All,3 or less,6.0,
317700,Hawthornden,PINEHURST CRESCENT,All,3 or less,5.0,
317700,Hawthornden,RUSSLEY ROAD,All,3 or less,5.0,
317700,Hawthornden,TAVISTOCK PLACE,All,3 or less,12.5,
317700,Hawthornden,WOODBURY STREET,All,3 or less,5.0,
317700,Hawthornden,WYATT PLACE,All,3 or less,6.0,
317700,Hawthornden,YALDHURST ROAD,All,3 or less,5.5,
317800,Bishopdale North,AINTREE STREET,All,3 or less,3.0,
317800,Bishopdale North,BAINTON STREET,All,3 or less,5.0,
317800,Bishopdale North,BLAIRDON PLACE,All,3 or less,3.7,
317800,Bishopdale North,BLOSSOMDALE PLACE,All,3 or less,5.0,
317800,Bishopdale North,CAM PLACE,All,3 or less,5.5,
317800,Bishopdale North,CARDOME STREET,All,3 or less,8.2,
317800,Bishopdale North,COLESBURY STREET,All,3 or less,8.1,
317800,Bishopdale North,COTSWOLD AVENUE,All,3 or less,6.8,
317800,Bishopdale North,CROFTON ROAD,All,3 or less,4.0,
317800,Bishopdale North,CULLAHILL STREET,All,3 or less,10.0,
317800,Bishopdale North,EGMONT PLACE,All,3 or less,2.0,
317800,Bishopdale North,FAIRFORD STREET,All,3 or less,5.0,
317800,Bishopdale North,GARDINERS ROAD,All,4,3.5,14.0
317800,Bishopdale North,GREERS ROAD,All,3 or less,5.0,
317800,Bishopdale North,HAREWOOD ROAD,All,3 or less,5.2,
317800,Bishopdale North,HIGHSTED ROAD,All,5,5.3,26.6
317800,Bishopdale North,KAMAHI PLACE,All,3 or less,4.5,
317800,Bishopdale North,KINGROVE STREET,All,3 or less,4.4,
317800,Bishopdale North,MANUEL PLACE,All,3 or less,8.2,
317800,Bishopdale North,MARTBERN CRESCENT,All,3 or less,5.0,
317800,Bishopdale North,NATALIE PLACE,All,3 or less,5.0,
317800,Bishopdale North,OLDWOOD STREET,All,3 or less,5.0,
317800,Bishopdale North,PASADENA PLACE,All,3 or less,5.0,
317800,Bishopdale North,REYNOLDS AVENUE,All,3 or less,4.0,
317800,Bishopdale North,ROLFE PLACE,All,3 or less,10.0,
317800,Bishopdale North,SAWYERS ARMS ROAD,All,3 or less,3.0,
317800,Bishopdale North,TIVOLI PLACE,All,3 or less,5.0,
317800,Bishopdale North,VIRTUE PLACE,All,3 or less,5.0,
317800,Bishopdale North,WENDOVER STREET,All,3 or less,5.0,
317800,Bishopdale North,WESTERLEIGH STREET,All,3 or less,5.0,
317800,Bishopdale North,WYCHWOOD CRESCENT,All,3 or less,3.0,
317900,Casebrook,BALDOYLE WAY,All,3 or less,10.0,
317900,Casebrook,BLARNEY PLACE,All,3 or less,4.0,
317900,Casebrook,BROCKHAM STREET,All,3 or less,6.0,
317900,Casebrook,CAVENDISH ROAD,All,6,4.7,28.0
317900,Casebrook,CINTRA PLACE,All,3 or less,3.5,
317900,Casebrook,CLARIDGES ROAD,All,4,6.5,26.0
317900,Casebrook,ELEANOR LANE,All,4,7.5,30.0
317900,Casebrook,GEORGIA LANE,All,3 or less,10.0,
317900,Casebrook,GLENCULLEN DRIVE,All,5,6.4,32.1
317900,Casebrook,GRAMPIAN STREET,All,4,4.8,19.0
317900,Casebrook,HEAPHY PLACE,All,3 or less,5.0,
317900,Casebrook,HIGHSTED ROAD,All,4,4.2,16.8
317900,Casebrook,HOBBS LANE,All,3 or less,5.0,
317900,Casebrook,JOCELYN STREET,All,3 or less,5.9,
317900,Casebrook,KIMBERLEY STREET,All,3 or less,5.0,
317900,Casebrook,KINNERTON LANE,All,3 or less,8.0,
317900,Casebrook,KIRKLAND CRESCENT,All,3 or less,5.0,
317900,Casebrook,MALAGA CRESCENT,All,3 or less,5.0,
317900,Casebrook,MARLENE STREET,All,3 or less,7.4,
317900,Casebrook,MENDIP PLACE,All,3 or less,1.5,
317900,Casebrook,NORTHFIELD ROAD,All,3 or less,7.3,
317900,Casebrook,OMEGA PLACE,All,3 or less,5.0,
317900,Casebrook,PENELOPE PLACE,All,3 or less,5.0,
317900,Casebrook,SAPPHIRE STREET,All,3 or less,5.0,
317900,Casebrook,SONIA PLACE,All,3 or less,5.0,
317900,Casebrook,STURROCKS ROAD,All,3 or less,5.0,
317900,Casebrook,TUCKERS ROAD,All,3 or less,5.0,
317900,Casebrook,TULLAMORE PLACE,All,3 or less,11.0,
317900,Casebrook,VEITCHES ROAD,All,3 or less,7.3,
317900,Casebrook,WALTER CASE DRIVE,All,3 or less,7.0,
318000,Bishopdale West,BONITA PLACE,All,3 or less,2.0,
318000,Bishopdale West,BREENS ROAD,All,3 or less,3.7,
318000,Bishopdale West,CHARNWOOD CRESCENT,All,3 or less,3.0,
318000,Bishopdale West,CHATSWOOD PLACE,All,3 or less,5.0,
318000,Bishopdale West,CLOTILDA PLACE,All,3 or less,10.0,
318000,Bishopdale West,ELVIRA COURT,All,3 or less,8.0,
318000,Bishopdale West,FARRINGTON AVENUE,All,3 or less,5.5,
318000,Bishopdale West,HAREWOOD ROAD,All,3 or less,22.7,
318000,Bishopdale West,LEACROFT STREET,All,3 or less,5.0,
318000,Bishopdale West,LEO STREET,All,3 or less,5.0,
318000,Bishopdale West,MELVILLE STREET,All,3 or less,5.0,
318000,Bishopdale West,NEWMARK STREET,All,3 or less,2.2,
318000,Bishopdale West,TRAFFORD STREET,All,6,5.9,35.1
318000,Bishopdale West,VAUXHALL STREET,All,3 or less,3.0,
318000,Bishopdale West,WAIRAKEI ROAD,All,3 or less,4.0,
318000,Bishopdale West,WILTON CRESCENT,All,3 or less,5.0,
318100,Templeton,BLOSSOM LADY LANE,All,3 or less,6.7,
318100,Templeton,COLCHESTER PLACE,All,3 or less,5.0,
318100,Templeton,GLOBE BAY DRIVE,All,3 or less,5.5,
318100,Templeton,IRAKLIS CLOSE,All,3 or less,4.0,
318100,Templeton,KIRK ROAD,All,3 or less,6.0,
318100,Templeton,KISSEL STREET,All,3 or less,5.0,
318100,Templeton,KOPARA STREET,All,3 or less,4.0,
318100,Templeton,LORDSHIP PLACE,All,3 or less,7.5,
318100,Templeton,MAHOE STREET,All,3 or less,4.0,
318100,Templeton,RAILWAY TERRACE,All,3 or less,4.0,
318100,Templeton,ROYDON DRIVE,All,4,4.5,18.0
318100,Templeton,ST BRENDANS LANE,All,3 or less,4.6,
318100,Templeton,WESTFIELD AVENUE,All,3 or less,2.0,
318200,Islington,BRIXTON STREET,All,3 or less,6.0,
318200,Islington,FINSBURY STREET,All,3 or less,5.0,
318200,Islington,GREGORY AVENUE,All,3 or less,3.0,
318200,Islington,MORTLAKE STREET,All,3 or less,5.0,
318200,Islington,ROBERTS ROAD,All,3 or less,3.0,
318300,Burnside Park,BRACKENDALE PLACE,All,3 or less,6.7,
318300,Burnside Park,BURNSIDE CRESCENT,All,3 or less,4.3,
318300,Burnside Park,DUNSTER STREET,All,3 or less,4.3,
318300,Burnside Park,EVEREST STREET,All,3 or less,5.0,
318300,Burnside Park,FRITH PLACE,All,3 or less,5.0,
318300,Burnside Park,GEELONG PLACE,All,3 or less,8.0,
318300,Burnside Park,GRANGEWOOD LANE,All,3 or less,1.8,
318300,Burnside Park,HADLOW PLACE,All,3 or less,8.2,
318300,Burnside Park,HIGHWOOD LANE,All,3 or less,5.0,
318300,Burnside Park,ILFRACOMBE PLACE,All,3 or less,5.0,
318300,Burnside Park,MAPPLETON AVENUE,All,3 or less,2.0,
318300,Burnside Park,MEMORIAL AVENUE,All,3 or less,5.0,
318300,Burnside Park,OAKFIELD STREET,All,3 or less,1.0,
318300,Burnside Park,TEESDALE STREET,All,3 or less,6.0,
318300,Burnside Park,WESTPARK DRIVE,All,5,7.4,36.9
318300,Burnside Park,WHITBY STREET,All,3 or less,8.0,
318400,Marshland,ACCRINGTON DRIVE,All,3 or less,10.0,
318400,Marshland,ARAPAWA STREET,All,3 or less,5.0,
318400,Marshland,BELFAST ROAD,All,3 or less,4.0,
318400,Marshland,BILL HAMMOND DRIVE,All,6,8.2,49.0
318400,Marshland,BORTHWICK STREET,All,3 or less,5.5,
318400,Marshland,BURKETT STREET,All,3 or less,6.0,
318400,Marshland,CARTVALE DRIVE,All,3 or less,6.5,
318400,Marshland,CRAWFORD ROAD,All,3 or less,30.0,
318400,Marshland,FRIEDEBURG PLACE,All,3 or less,10.0,
318400,Marshland,GINGKO LANE,All,3 or less,5.0,
318400,Marshland,GUTHRIES ROAD,All,3 or less,7.5,
318400,Marshland,HILLS ROAD,All,6,8.0,48.2
318400,Marshland,JARDINE PLACE,All,3 or less,5.0,
318400,Marshland,KOPPER CRESCENT,All,3 or less,6.7,
318400,Marshland,MCSAVENEYS ROAD,All,3 or less,16.3,
318400,Marshland,MILLS ROAD,All,3 or less,5.0,
318400,Marshland,PRESTONS ROAD,All,3 or less,19.0,
318400,Marshland,QUAIDS ROAD,All,3 or less,12.5,
318400,Marshland,REECE PLACE,All,3 or less,9.0,
318400,Marshland,ROGAL CLOSE,All,3 or less,8.0,
318400,Marshland,WALTERS ROAD,All,3 or less,26.1,
318500,Avonhead North,ALGIE PLACE,All,3 or less,3.0,
318500,Avonhead North,AVONHEAD ROAD,All,3 or less,5.0,
318500,Avonhead North,DUNROBIN PLACE,All,3 or less,7.8,
318500,Avonhead North,GRAEME COOPER LANE,All,3 or less,5.0,
318500,Avonhead North,HAWTHORNDEN ROAD,All,3 or less,4.5,
318500,Avonhead North,MERRIN STREET,All,5,8.0,40.0
318500,Avonhead North,STORMONT PLACE,All,3 or less,10.3,
318500,Avonhead North,SWITHLAND PLACE,All,3 or less,5.0,
318500,Avonhead North,WESTALL LANE,All,3 or less,5.0,
318500,Avonhead North,WESTGROVE AVENUE,All,3 or less,5.0,
318500,Avonhead North,WITHELLS ROAD,All,3 or less,6.0,
318500,Avonhead North,YARRUM LANE,All,3 or less,5.0,
318600,Redwood North,AZTEC PLACE,All,3 or less,10.0,
318600,Redwood North,BEESTON PLACE,All,3 or less,11.5,
318600,Redwood North,COOLSPRING WAY,All,7,5.5,38.5
318600,Redwood North,CUNLIFFE ROAD,All,3 or less,5.0,
318600,Redwood North,DENNISTON CRESCENT,All,3 or less,5.0,
318600,Redwood North,DUNBARTON STREET,All,4,4.0,16.0
318600,Redwood North,FARQUHARS ROAD,All,4,5.0,20.0
318600,Redwood North,FREEBAIRN STREET,All,3 or less,7.0,
318600,Redwood North,GOODALL PLACE,All,3 or less,3.0,
318600,Redwood North,GRIMSEYS ROAD,All,3 or less,7.0,
318600,Redwood North,HARRYS WAY,All,3 or less,4.7,
318600,Redwood North,JENKINS AVENUE,All,3 or less,6.0,
318600,Redwood North,LANGHAM PLACE,All,3 or less,4.0,
318600,Redwood North,LOWRY AVENUE,All,4,5.8,23.0
318600,Redwood North,MONTEATH PLACE,All,3 or less,5.0,
318600,Redwood North,MURCHISON AVENUE,All,3 or less,5.0,
318600,Redwood North,PRESTONS ROAD,All,5,6.4,32.0
318600,Redwood North,PYATT PLACE,All,3 or less,5.0,
318600,Redwood North,RIVERWOOD BOULEVARD,All,3 or less,6.2,
318600,Redwood North,SOLOMON AVENUE,All,3 or less,10.0,
318600,Redwood North,SONNING PLACE,All,3 or less,5.0,
318600,Redwood North,SPRINGSIDE PLACE,All,3 or less,5.0,
318600,Redwood North,TRACY PLACE,All,3 or less,5.0,
318600,Redwood North,VAUGHAN WAY,All,3 or less,5.0,
318600,Redwood North,WAKELIN PLACE,All,3 or less,4.5,
318600,Redwood North,WILLOWVIEW DRIVE,All,6,5.5,33.0
318700,Broomfield,ARDNAVE LANE,All,3 or less,6.0,
318700,Broomfield,BOWMORE LANE,All,3 or less,7.1,
318700,Broomfield,CARRADALE AVENUE,All,3 or less,5.5,
318700,Broomfield,CONIE GLEN LANE,All,3 or less,5.0,
318700,Broomfield,DAVAAR CRESCENT,All,3 or less,5.0,
318700,Broomfield,GLEN KERRAN CLOSE,All,3 or less,6.0,
318700,Broomfield,GLEN ROSA LANE,All,3 or less,7.5,
318700,Broomfield,GLENYS PLACE,All,3 or less,2.0,
318700,Broomfield,KILKIVAN LANE,All,3 or less,5.5,
